filename	acq_time
anat/sub-PC233_ses-01_run-1_T1w.nii.gz	1925-01-01T12:48:11.077500
anat/sub-PC233_ses-01_run-1_T2w.nii.gz	1925-01-01T12:53:39.232500
eeg/sub-PC233_ses-01_task-series_eeg.vhdr	2022-09-13T15:06:19.999648Z
fmap/sub-PC233_ses-01_acq-LRe1_dir-ROW_run-1_epi.nii.gz	1925-01-01T13:06:25.905000
fmap/sub-PC233_ses-01_acq-LRe2_dir-ROW_run-1_epi.nii.gz	1925-01-01T13:06:25.905000
fmap/sub-PC233_ses-01_acq-LRe3_dir-ROW_run-1_epi.nii.gz	1925-01-01T13:06:25.905000
fmap/sub-PC233_ses-01_acq-LRe4_dir-ROW_run-1_epi.nii.gz	1925-01-01T13:06:25.905000
func/sub-PC233_ses-01_task-meditation_run-1_echo-1_bold.nii.gz	1925-01-01T13:16:54.775000
func/sub-PC233_ses-01_task-meditation_run-1_echo-2_bold.nii.gz	1925-01-01T13:16:54.775000
func/sub-PC233_ses-01_task-meditation_run-1_echo-3_bold.nii.gz	1925-01-01T13:16:54.775000
func/sub-PC233_ses-01_task-meditation_run-1_echo-4_bold.nii.gz	1925-01-01T13:16:54.775000
func/sub-PC233_ses-01_task-movie_run-1_echo-1_bold.nii.gz	1925-01-01T13:42:10.922500
func/sub-PC233_ses-01_task-movie_run-1_echo-2_bold.nii.gz	1925-01-01T13:42:10.922500
func/sub-PC233_ses-01_task-movie_run-1_echo-3_bold.nii.gz	1925-01-01T13:42:10.922500
func/sub-PC233_ses-01_task-movie_run-1_echo-4_bold.nii.gz	1925-01-01T13:42:10.922500
func/sub-PC233_ses-01_task-music_run-1_echo-1_bold.nii.gz	1925-01-01T13:30:30.977500
func/sub-PC233_ses-01_task-music_run-1_echo-2_bold.nii.gz	1925-01-01T13:30:30.977500
func/sub-PC233_ses-01_task-music_run-1_echo-3_bold.nii.gz	1925-01-01T13:30:30.977500
func/sub-PC233_ses-01_task-music_run-1_echo-4_bold.nii.gz	1925-01-01T13:30:30.977500
func/sub-PC233_ses-01_task-rest_run-1_echo-1_bold.nii.gz	1925-01-01T12:58:16.772500
func/sub-PC233_ses-01_task-rest_run-1_echo-2_bold.nii.gz	1925-01-01T12:58:16.772500
func/sub-PC233_ses-01_task-rest_run-1_echo-3_bold.nii.gz	1925-01-01T12:58:16.772500
func/sub-PC233_ses-01_task-rest_run-1_echo-4_bold.nii.gz	1925-01-01T12:58:16.772500
