global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49
3417.2080890289126	0.7502592124565126	0.5628888858758665	11677311.123724632	5173.984194242037	-5.690166766827133	26770112.442266423	32.37799783430395	3412.014535785623	0.3321656935513601	11641843.192412382	0.1103340479724561	3538.093271737147	4379.194753749667	1.05174	27.676353	0.12175465	0.0738946999999999	0.0055858589	-0.0001758483	0.033668114	-0.0009442564	0.0450299118	-0.0518404094	-0.0174966945	-0.0138797413	-0.0727405703	0.0277466004	0.0044020632	-0.0025108258	0.0031556625	-0.0011929899	-0.0005102309	0.0093281872	-0.0075420957	-0.0066326307	0.0139001659	-0.0065434635	0.0146422749	0.0022768654	-0.0053069054	-0.0014608949	0.002981951	4.0566e-05	-0.0035925328	-0.0111180038	0.0012925561	0.0067026188	-0.0130450127	0.0012887685	-0.0099607298	-0.0164897553	0.0522019773	0.0071006192	-0.0416656597	-0.0689265831	0.0	-0.0418982	0.0463937	0.00215237539969	0.0017554591632399	0.100416	-0.0115489999999999	0.010083373056	0.0001333794009999	0.377805	-0.055476	0.003077586576	0.142736618025	-0.00256249	7.860999999999979e-05	6.5663550001000005e-06	6.179532099999967e-09	0.000237701	0.0	0.0	5.6501765401e-08	-0.000715762	8.810899999989999e-05	7.763195880982376e-09	5.12315240644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3418.0976262093563	0.8895371804437673	0.7912763953918474	11683391.382298036	5165.0625240619365	-8.921670180100591	26677870.877469063	79.59619880249612	3411.459652160552	-0.5548836250709428	11638056.958319396	0.3078958373718706	3537.5629862775704	4312.123643260322	1.083048	28.500217	0.112506487	0.0586172	0.0060147105	0.0031855874	0.0339752039	0.0096648287	0.0255108803	-0.0191838044	-0.0369260806	0.0184707271	-0.022236586	0.0521596791	0.0054997518	0.0013256245	0.0012248167	0.0108147241	-0.0017767304	0.0155632797	-0.0074147458	-0.0129829838	-0.0005168177	-0.0175847525	-0.005394754	0.0019528686	-0.0063102676	0.0001852086	0.001100293	-0.0098275003	0.0038180936	-0.0147139723	-0.0032253058	0.0105249256	-0.0111203951	-0.0130380408	0.0111671609	-0.0083519275	0.0518335622	0.0060111251	-0.0429768505	-0.0693326439	0.0	-0.0007329129999999	0.0411652870000001	0.0016945808537923	5.371614655688535e-07	0.0904232	-0.0099928	0.00817635509824	9.98560518400002e-05	0.339429	-0.038376	0.001472717376	0.115212046041	-0.0024926	6.988999999999997e-05	6.213054760000001e-06	4.884612099999996e-09	0.000360773	0.000123072	1.5146717184e-08	1.30157157529e-07	-0.000982248	-0.000266486	7.101478819600001e-08	9.64811133504e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3419.566257385899	1.468631176542658	2.156877532713072	11693433.388652204	5140.811162508451	-24.251361553485367	26427939.408571493	588.1285371978682	3407.5848360970595	-3.874816063492744	11611634.415198624	15.014199525901407	3534.5037023370915	4291.097171124583	1.190256	31.32136	0.3032710729999999	0.177111	0.0088555555	0.0098729294	-0.034072855	0.0230071691	0.0449108953	-0.0032464222	-0.076159632	0.0429223725	0.0692125518	0.0034696228	0.0032785654	0.0051069766	-0.0007167162	0.0049776049	0.0057785718	0.0075880564	-0.0200377598	-0.013875542	-0.0016842225	-0.0104849937	0.0171831837	0.0295693996	-0.0028772603	0.0035647459	-0.0045610267	-0.0174747787	-0.0040472865	-0.0084099853	0.0135350431	0.0130029732	-0.0328322498	-0.0150767967	0.0380696049	-0.0539140642	0.0514620127	0.0049201772	-0.0442646533	-0.0696716297	0.0	0.00388506	0.0046179729999999	2.132567462872808e-05	1.50936912036e-05	0.0222463	-0.0681769	0.00049489786369	0.0046480896936099	0.188679	-0.1507499999999999	0.0227255624999999	0.035599765041	-0.00156453	0.00092807	2.4477541209e-06	8.613139249000005e-07	0.0008488499999999	0.0004880769999999	2.3821915792890242e-07	7.205463224998303e-07	-0.0008038709999999	0.0001783770000001	3.181835412903569e-08	6.462085846408393e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3427.0192286777897	7.4529712918906625	55.54678107774637	11744460.793727312	5194.28705244798	53.475889939529225	26980617.98322873	2859.670804824643	3415.375836394017	7.791000296957463	11664792.103824131	60.699685627191286	3542.5630369860714	4365.21218083112	1.183861	31.153088	0.1814410599999999	0.0820831999999999	0.0154299563	0.0097123899	-0.071083142	0.0169731505	0.065308668	-0.0573025016	-0.0715778435	0.0162486242	0.0058100541	-0.0095886369	0.0054568139	0.00221645	0.0066725203	0.0012179515	-0.0016979463	0.0127479166	-0.0129604732	-0.0158681753	0.0174757517	-0.0229421425	0.0125292208	0.0177687117	-0.006254946	0.0039326008	0.0043842451	-0.0073654817	0.0018085814	-0.015717005	0.0040830821	0.007887007	-0.0426141346	-0.0045899132	0.0220686544	-0.0417625482	0.0510873514	0.0038280392	-0.0455283672	-0.0699432128	0.0	-0.0377788	-0.04166386	0.0017358772300996	0.00142723772944	0.0607326	0.0384863	0.00368844870276	0.00148119528769	0.234869	0.0461899999999999	0.0021335160999999	0.0551634471609999	-0.00173572	-0.00017119	3.0127239184e-06	2.9306016100000038e-08	0.000237701	-0.0006111489999999	3.735031002008778e-07	5.6501765401e-08	-0.00112355	-0.0003196790000001	1.02194663041064e-07	1.2623646025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3431.425062528187	4.405833850397357	19.411371917307203	11774677.959746571	5200.5209068885215	6.2338544405411085	27045417.70298461	38.860941185854095	3416.7870654223007	1.411229028283742	11674433.850437136	1.9915673702706749	3545.7311264192217	4393.027249477877	1.15054	30.276247	0.1987227	0.121446	0.0083194716	-0.0016083767	0.0280402705	-0.0048768764	0.0530829365	-0.074906126	-0.032985855	-0.0030973534	-0.0725137445	0.0435211151	0.0060750608	-0.0033747458	0.0121597983	-0.000551917	0.0004496182	0.0107683739	-0.0165034905	-0.0270107194	0.0131758799	-0.0135362792	-0.0022309234	0.0116300797	-0.0086329487	-0.0033912829	0.0109685321	-0.0030382214	-0.0039611385	-0.0171435293	0.0029036751	0.0251987963	-0.0263397409	0.0031404633	0.0089952619	-0.0196736791	0.0507096008	0.0027349752	-0.0467673045	-0.0701471304	0.0	-0.0474294	-0.0096505999999999	9.313408035999992e-05	0.0022495479843599	0.0768097999999999	0.0160771999999999	0.0058997453760399	0.0002584763598399	0.349165	0.114296	0.013063575616	0.121916197225	-0.00203224	-0.0002965199999999	4.129999417599999e-06	8.792411039999986e-08	0.000730202	0.000492501	2.425572350010001e-07	5.33194960804e-07	-0.0007385929999999	0.0003849570000001	1.4819189184907709e-07	5.455196196488522e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3428.423130916517	-3.0019316116699883	9.011593401143571	11754085.164603414	5207.336452190692	6.815545302170904	27116352.926313948	46.45165776594387	3416.460450880827	-0.3266145414736456	11672202.012432825	0.1066770587020398	3544.531202528212	4353.137773906175	1.036674	27.279882	0.0451361	0.0238052	0.0065514141	-0.0027993863	0.0527648939	-0.0021613044	0.0295092455	-0.0538084795	-0.0683125756	0.0381648488	-0.0212161394	0.0715367604	0.0067777555	-0.0047831332	0.0099326187	-0.0041456929	-9.08867e-05	0.0317065405	-0.0034889538	-0.0176363733	0.0137056062	-0.0243770196	-0.0032038131	0.0104605093	-0.0087713328	-0.0039703268	0.0092781809	8.25159e-05	-0.0065005939	-0.0280993388	-0.0136911508	0.0115785812	-0.0336960771	-0.0075702239	0.0055572968	-0.0213828658	0.0503287839	0.0016412498	-0.0479807909	-0.0702831851	0.0	-0.04749	-6.060000000000093e-05	3.6723600000001132e-09	0.0022553000999999	0.0897707999999999	0.012961	0.0080587965326399	0.000167987521	0.351364	0.002199	4.835601000000029e-06	0.123456660496	-0.00184066	0.0001915799999999	3.3880292356000003e-06	3.670289639999992e-08	0.000800005	6.980300000000001e-05	4.872458809000001e-09	6.40008000025e-07	-0.00107552	-0.000336927	1.1351980332906736e-07	1.1567432703999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3417.9044769853726	-10.5186539311444	110.64208052317952	11682071.013796654	5178.36497086745	-28.971481323242188	26815463.771507047	839.3467300629709	3417.243884111136	0.7834332303091287	11677555.763494965	0.6137676263525963	3543.963871503117	4334.001289795728	0.973287	25.61187	0.14118935	0.0921561	0.0064708909	0.0095782585	0.0135162869	0.0198710125	0.0413462714	-0.013969427	-0.0826916594	0.0387547709	0.0147835493	0.0463366888	0.0033848446	0.0006079996	0.0076710691	0.0025938292	-0.000227348	0.0182376558	-0.0118333328	-0.0057306915	0.0109203611	-0.0262362006	0.0095509326	0.0163296491	-0.0045830426	-0.0005803782	0.0076758733	-0.0014901006	-1.8126e-05	-0.0162302281	0.0009600378	0.0024578356	-0.0440830981	-0.0112120831	0.020532464	-0.0396380202	0.0499449237	0.0005471274	-0.0491681661	-0.0703512454	0.0	0.0333547	0.0808446999999999	0.0065358655180899	0.00111253601209	0.0864553	-0.0033154999999999	0.0074745188980899	1.099254024999935e-05	0.309397	-0.041967	0.001761229089	0.0957265036089999	-0.00180518	3.548000000000006e-05	3.2586748324e-06	1.2588304000000044e-09	0.000912946	0.0001129409999999	1.2755669480999996e-08	8.33470398916e-07	-0.000922698	0.0001528219999999	2.3354563683999986e-08	8.513715992040001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3412.454225514772	-5.450251470600506	29.705241092782977	11644843.841233624	5182.72579897367	4.360828106219742	26860646.707347263	19.01682177199606	3411.07793847804	-6.165945633096271	11635452.702371594	38.018885550298975	3538.083897446141	4333.88560020858	0.8680529999999999	22.842661	0.10073722	0.0525911	0.0085464424	0.0137855281	-0.0267746505	0.0164861069	0.0472878014	-0.0190989415	-0.0683611669	0.0238951737	0.0426287686	-0.0152163297	0.0058732075	-0.003978402	0.0032054908	0.0047077834	0.0055440538	0.015160948	-0.009522439	-0.0074712457	0.0179984304	-0.0181429916	-0.0110016615	0.0256892611	-0.0060382618	-0.0013389755	0.0021774046	-0.0085735865	-0.0024862342	-0.015452107	0.0001570374	0.0042251132	-0.0408930695	0.00155639	0.0260999035	-0.0291524793	0.0495580433	-0.0005471274	-0.0503287839	-0.0703512454	0.0	0.00947353	-0.02388117	0.0005703102805689	8.974777066090001e-05	0.096718	0.0102627	0.009354371524	0.0001053230112899	0.351242	0.041845	0.001751004025	0.123370942564	-0.00187552	-7.034000000000012e-05	3.5175752704e-06	4.947715600000016e-09	0.000606121	-0.0003068249999999	9.414158062499997e-08	3.673826666410001e-07	-0.0010405	-0.0001178019999999	1.3877311203999993e-08	1.08264025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3406.110437822089	-6.343787692683236	40.24364228983929	11601588.314640582	5160.246147155762	-22.479651817908238	26628140.299235884	505.33474585438495	3412.462341770282	1.384403292242041	11644899.234000316	1.9165724755706024	3538.526700414792	4313.992352644078	0.885407	23.299324	0.20467688	0.103305	0.0106287797	0.013711183	-0.0586896728	0.0056760342	0.0436586091	-0.0209483003	-0.0214541613	-0.0093482837	0.0393185429	-0.0520463734	0.0053619745	-0.0038576819	0.0054897877	0.0002304917	0.0091452237	0.017114396	-0.0143422396	-0.0030592833	0.015600349	-0.0118818471	0.0138593545	0.0004120265	-0.0058245364	-0.0020491101	0.005748918	-0.0073773974	-0.0067447312	-0.0132509447	0.0010012072	0.003749283	-0.0254117112	-0.0123503525	-0.0048388704	-0.0245250022	0.0491681661	-0.0016412498	-0.0514620127	-0.0702831851	0.0	-0.0431586	-0.05263213	0.0027701411083369	0.0018626647539599	0.110259	0.0135409999999999	0.0121570470809999	0.0001833586809999	0.426979	0.075737	0.005736093169	0.182311066441	-0.00258408	-0.0007085599999999	6.6774694464e-06	5.020572735999998e-07	0.000923004	0.0003168829999999	1.0041483568899993e-07	8.519363840159999e-07	-0.000810608	0.000229892	5.2850331664e-08	6.57085329664e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3398.905412951279	-7.205024870810121	51.9123833889924	11552558.006189505	5153.436685415415	-6.8094617403467055	26557909.67058542	46.36876919324558	3410.3532755472297	-2.109066223052196	11630509.46403572	4.448160333219654	3538.804860124684	4338.9747149946925	0.917591	24.146242	0.12207928	0.071228	0.0114985806	0.0103663188	-0.0841003833	0.0252757326	0.0522749101	0.0143031649	-0.0539519859	-0.0120715831	0.0193310062	-0.0719121653	0.0002621327	-0.003897703	0.0036884861	0.0153947306	-0.0042533931	0.0069172739	-0.0033765006	-0.0087742087	0.0105568365	-0.0025178992	-0.0004394065	0.0042080497	-0.0014700037	-0.0029194829	0.0029470939	-0.0100158459	0.013488787	-0.0073315207	-0.0066059711	0.0072319844	-0.0231808076	0.003674721	0.0190118973	-0.0230237264	0.0487753158	-0.0027349752	-0.0525672358	-0.0701471304	0.0	0.00366268	0.04682128	0.0021922322608384	1.3415224782400002e-05	0.107279	-0.0029799999999999	0.011508783841	8.880399999999979e-06	0.376832	-0.050147	0.002514721609	0.142002356224	-0.00231621	0.0002678699999999	5.3648287641e-06	7.175433689999995e-08	0.00101042	8.741599999999999e-05	7.641557055999998e-09	1.0209485764e-06	-0.000723274	8.7334e-05	7.627227556000001e-09	5.23125279076e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3390.0118814600555	-8.893531491223257	79.09490238537977	11492180.556440346	5105.63122852032	-47.80545689509472	26067470.24164192	2285.3617089487598	3404.623976345322	-5.7292992019079065	11591464.42030543	32.824869344982574	3531.5157071508543	4312.206562470288	0.86258	22.698639	0.10349067	0.0520624	0.0072716721	0.0085073661	-0.0764340436	0.0440209102	0.0509443259	0.0502836952	-0.0515723592	-0.024690684	-0.010298218	-0.0740922419	-0.0003547471	0.001992454	-0.0040284474	0.0118565518	0.0031552818	0.0103332835	-0.0145085274	-0.0045270985	-0.0076120253	0.0014522407	0.016356788	0.0075391965	0.0011369536	0.0031828263	-0.0052196977	-0.0108730824	0.0023020309	-0.0113053024	0.0096445364	0.0088564381	-0.0091011623	-0.0124187792	0.0135098162	-0.0270793307	0.0483795161	-0.0038280392	-0.0536438517	-0.0699432128	0.0	0.0447823	0.0411196199999999	0.0016908231489443	0.00200545439329	0.093792	-0.0134869999999999	0.008796939264	0.0001818991689999	0.360351	-0.016481	0.000271623361	0.129852843201	-0.00219395	0.0001222599999999	4.8134166025e-06	1.4947507599999978e-08	0.000990985	-1.943499999999994e-05	3.7771922499999754e-10	9.82051270225e-07	-0.00122964	-0.000506366	2.56406525956e-07	1.5120145295999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3392.8080085688503	2.7961271087947352	7.818326808536805	11511146.183008928	5098.517893864559	-7.113334655761719	25994884.71405709	50.59952992486069	3404.1115360692843	-0.5124402760375233	11587975.349999985	0.262595036505413	3530.0299941554213	4300.867833184109	0.828762	21.808716	0.17425202	0.0885306	0.0035333818	0.0030136307	-0.0459925389	0.0132636451	0.0310090118	0.0350217396	-0.0245921094	-0.0420604634	-0.0391606088	-0.0557426934	0.0010874151	0.0017176193	-0.0011838649	0.0018587345	-0.0003779542	0.0080410949	-0.0038654545	-0.0073167305	0.0040218058	-0.0001956111	0.0049490642	-0.0142057914	-0.0003790894	0.0027646998	-0.0008112452	-0.0027144499	0.0030995008	-0.0050924182	0.0006990748	0.0090515849	-0.0035200746	-0.0076624983	-0.0080294655	7.16046e-05	0.0479807909	-0.0049201772	-0.0546912746	-0.0696716297	0.0	0.00326408	-0.0415182199999999	0.0017237625919683	1.06542182464e-05	0.109738	0.015946	0.012042428644	0.000254274916	0.431138	0.070787	0.005010799369	0.185879975044	-0.00227285	-7.88999999999998e-05	5.1658471225e-06	6.225209999999969e-09	0.0013131	0.000322115	1.03758073225e-07	1.72423161e-06	-0.000710639	0.000519001	2.69362038001e-07	5.05007788321e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3393.3164764341004	0.508467865250168	0.2585395699920629	11514596.709239138	5120.431569612943	21.913675748384776	26218819.45908887	480.2091848053471	3400.583419638214	-3.52811643107043	11563967.59391833	12.447605551189149	3526.759942257043	4299.314145020001	0.8882139999999998	23.373199	0.07388578	0.0390402	-0.000665913	-0.0026917958	0.0194857059	0.0215325597	0.0212007965	0.0226979321	-0.035694809	-0.0292000948	-0.0538665024	-0.0094699291	0.0005978873	-0.0018734389	-0.0043562662	0.0042492851	-0.0060882811	0.0095789361	-0.0126976501	0.0033389002	-0.0015175386	0.0020553108	0.0042211615	-0.0012853751	-0.0008014695	-0.0026100333	-0.0033820582	8.88626e-05	0.0037759027	-0.0097925322	0.0093679525	0.0029293107	0.0019563532	-0.004256601	-0.0057630197	-0.0002611111	0.0475791643	-0.0060111251	-0.0557089344	-0.0693326439	0.0	-0.028619	-0.03188308	0.0010165307902864	0.000819047161	0.111166	0.0014279999999999	0.012357879556	2.0391839999999965e-06	0.438649	0.0075109999999999	5.641512099999985e-05	0.192412945201	-0.00260517	-0.00033232	6.7869107289e-06	1.1043658240000006e-07	0.00105379	-0.00025931	6.72416761e-08	1.1104733641e-06	-0.000640995	6.9644e-05	4.8502867359999996e-09	4.10874590025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3392.793175920297	-0.5233005138034059	0.2738434277469086	11511045.534571337	5118.754373403696	-1.6771962092470858	26201646.335239463	2.8129871243127944	3400.349486011961	-0.2339336262530196	11562376.627021806	0.0547249414918874	3527.4657873288547	4323.804834464465	0.855471	22.51156	0.13938585	0.0806975	-0.0024099185	-0.0100212317	0.0601645211	0.032376399	0.0141632086	0.0309371104	-0.0534034498	-0.0104831217	-0.0304178332	0.0236283009	-0.0025321849	0.0031311118	0.0018730179	0.0060414564	-0.0062241683	0.0034651655	-0.0085438898	0.0039520558	0.006431011	-0.0021209634	-0.0045591914	0.0004302472	0.0019851163	0.0019103976	0.000642474	-6.92151e-05	0.0051741274	-0.0066231541	0.0090066304	0.0027776379	-0.0061774773	0.007672598	-0.0012909939	-0.0104937978	0.0471746607	-0.0071006192	-0.0566962772	-0.0689265831	0.0	0.0348958	0.0635148	0.00403412981904	0.0012177168576399	0.107077	-0.0040889999999999	0.011465483929	1.6719920999999962e-05	0.391601	-0.047048	0.002213514304	0.153351343201	-0.00241066	0.00019451	5.811281635599999e-06	3.783414010000007e-08	0.00127154	0.00021775	4.7415062500000026e-08	1.6168139716e-06	-0.0007234159999999	-8.242099999989998e-05	6.793221240983513e-09	5.233307090558553e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3389.882709961389	-2.9104659589079347	8.470812097961884	11491304.787295172	5091.381766099196	-27.37260730449998	25922168.28816737	749.2596306463656	3399.062776643462	-1.2867093684990325	11553627.75956316	1.6556209989831785	3524.3699174360795	4288.239803301619	0.786177	20.688095	0.0477611499999999	0.0221863	-0.0012533193	-0.0063023534	0.0620946806	0.0346856867	0.0068328046	0.0645929912	-0.0491333611	0.0108319545	-0.0195924947	0.0575679652	-0.0024266441	0.0007860072	-0.0009299091	-0.0003428977	-0.004513881	0.0045931886	0.0019879898	0.0046562079	-0.005400156	0.0108017635	0.0043030998	0.0080610854	0.0026021008	-0.0001896896	-0.0003033452	-7.76698e-05	0.0003971708	-0.0072640704	0.0085349917	-0.0018769963	0.0108047237	0.004087389	0.0029365457	-0.0166906811	0.0467673045	-0.0081883958	-0.0576527659	-0.0684538403	0.0	0.0259348	-0.0089609999999999	8.029952099999994e-05	0.00067261385104	0.106406	-0.000671	0.011322236836	4.502410000000066e-07	0.379699	-0.0119019999999999	0.0001416576039999	0.144171330601	-0.00231667	9.398999999999996e-05	5.366959888899999e-06	8.834120099999992e-09	0.00104673	-0.0002248099999999	5.05395361e-08	1.0956436929e-06	-0.000929159	-0.0002057430000001	4.233018204904117e-08	8.63336447281e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
