global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
3344.23535765218	n/a	11183910.127371004	n/a	5770.395250704699	n/a	n/a	33297461.349355344	3367.7917551874784	n/a	11342021.306308758	n/a	3632.625302807253	4004.707299717137	n/a	n/a	n/a	n/a	-0.1400610968	-0.0209622366	-0.0386457603	-0.0888259495	-0.0421730677	0.0920626241	-0.0823284625	0.4351286863	0.122603154	-0.2672158478	0.276245702	-0.0107616362	0.0557294134	0.0541757505	-0.1442565905	0.0282320801	-0.0751795568	0.0911054383	-0.0703446146	-0.0213425417	0.0008055842	-0.0197380001	0.1286605076	-0.069279785	0.0400069794	-0.0439731954	0.0421720337	-0.03382428	-0.022170856	0.0078887353	-0.0536120442	0.0596081138	-0.1010550302	0.0676044534	-0.0672688163	0.0939159441	-0.0063981353	0.1368968548	-0.0392043394	0.0343535741	-0.0428596456	0.0130435709	-0.0131669524	0.0490995892	-0.0400772795	-0.004595823	0.0570870532	-0.0258390234	-0.0194677663	0.0566377634	0.1098169557	-0.061923253	-0.0289615021	0.0600296884	-0.0110455485	-0.1059299677	0.0210678998	0.0160046928	-0.007521709	0.0458602364	0.0958491108	-0.1515185149	0.0312037934	-0.0583161275	0.0669389341	-0.0143791617	0.157685244	-0.0416935912	0.3272900909	-0.0310861194	0.0858514562	-0.1157525623	0.0386448509	-0.1674225677	0.2356404129	-0.009997919	0.0035410599	0.0138697432	-0.1653723574	-0.0504969293	0.0195241508	-0.0747276456	0.1145884116	-0.0512109485	0.0064622989	-0.050341293	0.0446459036	-0.0118842856	0.1067511874	-0.0641676279	0.0355405728	-0.0390701011	0.0321045552	-0.0633137397	0.0296779367	0.0565224925	-0.062687142	0.0289938904	0.0396063937	-0.017372491	-0.0172380493	0.1015312882	-0.108453	n/a	0.011762053209	n/a	-0.0393796	n/a	n/a	0.00155075289616	-0.170763	n/a	0.029160002169	n/a	0.00040012	n/a	1.600960144e-07	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3332.866032853048	-11.369324799131846	11107995.992945615	129.2615463881544	5670.303234729138	-100.09201597556056	10018.411662051873	32152338.773779728	3366.84798709795	-0.9437680895284756	11335665.368225517	0.8906982068122289	3626.905087356188	4004.2026713637056	1.16456	25.391985	0.05601955	0.0320121	-0.1459939919	-0.0442392369	0.002903914	0.0371209486	-0.0577336348	0.0576300763	-0.1101024858	0.2925453679	-0.0025570763	-0.0909347104	0.1792031648	-0.0059584139	0.0583754384	0.0864844463	-0.1230454726	0.0558341597	-0.0435451241	0.0010104652	-0.0781007868	-0.0827067528	-0.058638729	0.0384243645	0.1356961406	-0.0010460954	0.0573547929	-0.0277744622	0.0538468292	-0.0245455381	0.1432106516	0.0612413097	-0.1863912507	-0.046410187	-0.0385918821	-0.0154160654	-0.0961500374	0.0540381783	-0.0190720435	0.0990285947	-0.0272038296	0.0688935992	-0.0557249367	0.0905396233	-0.0697329649	-0.076355068	-0.1010378312	0.0568227648	0.070721287	0.0468207705	-0.035027368	-0.0804710364	0.1142530272	-0.1320183803	-0.0480013905	-0.0368074639	0.0181526968	-0.033405859	0.0173996101	-0.0321699704	-0.0075409908	0.0474805423	0.0978458328	-0.1325210939	-0.0217385275	-0.0295918792	-0.0122402047	0.0959727135	0.1507324337	-0.0173643208	0.256743159	0.0124489114	0.039025147	-0.0760795673	0.0508301379	-0.1616692453	0.2504234067	0.0292311974	-0.0908146103	-0.0466957961	-0.0682683198	-0.1406191358	-0.1669138199	-0.1128822051	0.0692708225	-0.0530888059	-0.0726447068	-0.018970104	-0.0061110332	0.0213073658	0.0120006457	-0.0131415657	0.0427643821	0.027581148	-0.0316628039	-0.0252181757	0.0606323113	-0.0191902895	0.0269508733	0.0695421995	-0.0937433218	-0.0691243845	-0.0730181457	0.1015046634	-0.108453	0.0	0.011762053209	0.0	-0.028348	0.0110315999999999	0.0001216961985599	0.000803609104	-0.146592	0.0241709999999999	0.021489214464	0.0005842372409999	0.0008164589999999	0.0004163389999999	6.666052986808367e-07	1.733381629209167e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3317.2995367125773	-15.566496140470916	11004476.21627348	242.315802091296	5609.528876112494	-60.77435861664435	3693.522665264493	31466814.211939897	3368.3404840240905	1.492496926140575	11345717.616315644	2.2275470745390646	3621.922355750544	3921.197638027003	1.227096	26.755501	0.033573	0.0165496	-0.0929009016	-0.0164703953	-0.0307605016	0.0962599022	-0.0419891614	0.0183373753	-0.0757424452	0.1500515623	-0.0364671884	-0.1828872294	0.0657143999	-0.0318383956	0.0269811516	0.0875074374	-0.1052727205	0.0784329044	-0.0259744446	0.025807103	-0.0059672313	-0.0595433394	0.0497917684	0.0038641874	0.0848062742	0.1172804933	-0.0461956384	0.0308090151	0.0414175901	0.0183597721	-0.0906496345	-0.0036262682	0.0919104905	-0.0323058339	-0.0894103551	-0.0210944012	-0.0048155265	0.0180929368	0.0515576361	0.0137859867	-0.1195641729	0.037200586	0.0050868245	0.0680125036	0.1601968579	-0.1749295707	0.1175815352	0.0820488105	0.0665201721	0.0489363732	0.0645617882	-0.0156516282	0.0478852496	0.1176593049	-0.0779840187	0.0452720847	0.0188752537	0.0614306631	-0.0062399901	0.0277633222	-0.0104205886	0.0204813601	0.103431542	-0.1186465702	-0.0452246597	0.0114945269	-0.0600618329	-0.0302189579	0.1065064912	-0.049736739	0.1486847133	0.058871476	-0.0533096282	-0.0555406548	-0.0146068216	-0.0226850081	0.0434172396	-0.1092097705	-0.0013238663	-0.0144735645	-0.1104499594	0.0083366625	-0.0127266855	-0.0144877505	0.0207560324	0.1078357147	0.0317798099	-0.0717923606	-0.0529123037	0.0185631244	-0.0150324873	-0.0138072605	-0.0724733065	0.0768183982	-0.002135364	0.0174483846	-0.1280245253	-0.1591209618	0.0113136535	0.0262593457	0.0640490618	0.0950439437	0.0062861081	0.1014514208	-0.116481	-0.008028	0.013567823361	6.444878400000012e-05	-0.0184071	0.0099409	9.882149281000004e-05	0.00033882133041	-0.147041	-0.000449	0.021621055681	2.0160100000000445e-07	0.000667973	-0.0001484859999999	4.46187928729e-07	2.204809219597031e-08	-0.000154616	-0.000154616	2.3906107456e-08	2.3906107456e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3314.1313562999585	-3.168180412618767	10983466.646810602	10.037367126901222	5569.232005583935	-40.29687052855934	1623.8377743954743	31016345.13202045	3373.1691568103674	4.828672786276911	11378270.160456764	23.316080876931228	3620.08701657727	3939.7157282594776	1.356992	29.587742	0.20660055	0.113268	-0.071304599	-0.0655539336	0.0095951321	-0.0926206752	-0.0437568738	0.0078940713	-0.1105863715	0.0547530493	0.0220476509	-0.1113000222	0.0939409446	-0.0723363759	-0.0027206723	0.0539077228	-0.0724443398	0.0204494706	-0.0265890948	0.024376798	-0.0277392381	0.0100155275	-0.0022959699	-0.1098512729	0.0600104259	0.0335481096	-0.033189953	-0.0671453397	0.023143892	0.1168707664	-0.1232294414	-0.0138621794	-0.0925729612	0.0626755024	0.0656550705	0.0320509218	-0.0246916827	-0.0929486165	-0.0988861771	0.0323885424	-0.1380360594	0.0456274094	-0.0588649887	-0.0225032769	-0.024696424	-0.0904112263	-0.1886310316	0.029970711	-0.1135154052	-0.045931082	-0.1407007882	0.0713183331	0.1431108532	0.0686593331	0.0421675618	0.1236532602	-0.0051502816	-0.0621299839	-0.0714733336	-0.0482771342	-0.0308551032	-0.0314824175	0.0926007072	-0.0817906451	-0.0151492432	-0.0036325353	0.0510347259	-0.0779099746	0.0786659376	-0.0119178191	0.1155863787	-7.24055e-05	-0.0845974017	0.0042848595	-0.0561565253	-0.0288477716	0.1153014541	0.0332996112	0.0842112587	0.1044723295	0.0259219509	-0.0506370153	0.012878274	0.0154681066	0.0086612485	-0.0160360217	-0.0471216394	-0.0864619236	0.0895117799	-0.114637251	0.1269984106	0.0596630205	0.0757356308	-0.0511351996	0.0360064864	0.0448217271	0.0992957921	-0.101906643	0.0264840834	0.1291434843	-0.029664489	0.0505233087	0.0750996985	0.1013715742	-0.196289	-0.0798079999999999	0.038529371521	0.0063693168639999	-0.0184948	-8.769999999999958e-05	7.691289999999926e-09	0.0003420576270399	-0.0775422999999999	0.0694987000000001	0.0060128082892899	0.00483006930169	0.00083255	0.000164577	6.931395025000001e-07	2.708558892900002e-08	-0.000730478	-0.000575862	3.31617043044e-07	5.33598108484e-07	-0.000403684	-0.000403684	1.6296077185600002e-07	1.6296077185600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3314.2031357468445	0.071779446886012	10983942.424994215	0.0051522889952618	5598.861190404648	29.629184820713817	877.8885931400181	31347246.62941936	3374.348405503297	1.1792486929293773	11386227.16172264	1.3906274797756448	3628.0810767937655	4018.00653467022	1.225135	26.712742	0.0961926999999999	0.0565459	-0.0590844813	-0.1435412186	0.0395554412	-0.0053495016	0.0065755712	-0.0153664365	-0.165934081	0.073073247	-0.020883231	-0.0113352104	0.0623474433	-0.1120018052	-0.0329288267	0.0359870838	-0.1106189942	0.0009769742	0.0200298148	0.0051973059	0.0235846625	-0.0079296317	-0.151349436	0.0786263141	0.1234052722	0.0489049425	0.0329685341	-0.0481919191	-0.0651693068	0.0821318383	0.0186872357	0.0070969708	-0.0735212624	-0.0530241375	0.1137863952	0.08368252	0.0515746028	0.0869946003	0.0531233278	-0.274440317	0.0079621631	0.0089803285	0.0250249143	-0.0546470783	0.0065121858	0.0229073114	0.0250902899	0.0380160483	0.0568528196	0.0462035434	-0.0578876579	-0.2022667711	0.0597189546	0.0905394664	0.0157541642	-0.0029547795	0.0266380445	-0.0024481737	-0.1144640214	-0.0544505116	-0.0214527433	-0.0842777894	0.1132729351	-0.108628144	0.0388461946	-0.081098861	0.0041493765	0.0772837861	0.0339344629	0.0889683217	0.1264739442	0.0474690133	-0.0758033269	-0.0001832714	0.0353532504	0.0309888913	-0.0168117329	0.1148406714	-0.0143665845	0.1553899093	0.031290229	-0.1027732854	0.0510662855	0.0465256629	-0.0347119151	-0.0866138079	0.0222007413	0.0200101198	-0.0206550267	0.2142980071	-0.0006483238	-0.0237585252	0.1276240306	-0.0506235421	0.1106172516	-0.1328489323	0.042259823	-0.1161416813	0.1023817628	0.0736728858	0.0776094599	-0.0164115331	-0.0226809371	0.1012651448	-0.194101	0.0021879999999999	0.037675198201	4.78734399999998e-06	-0.0185145	-1.9700000000000967e-05	3.8809000000003805e-10	0.00034278671025	-0.0282939	0.0492483999999999	0.00080054477721	0.0024254049025599	0.00142993	0.00059738	2.0446998049000003e-06	3.568628644000001e-07	-0.00102783	-0.0002973519999999	8.841821190399999e-08	1.0564345089e-06	-0.000403684	0.0	1.6296077185600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3313.17470083095	-1.0284349158946495	10977126.598226257	1.0576783762312354	5573.314581455328	-25.546608949320216	652.6292288094878	31061835.42386258	3378.161257092999	3.812851589702405	11411973.478924152	14.537837245096153	3628.897389760184	3880.41404442709	1.434179	31.270741	0.1947607	0.121584	-0.0224544243	-0.0542355487	0.0043341811	0.1153645536	-0.0066399599	-0.0399493268	-0.10396403	0.0639527542	-0.0948755942	0.0070486523	-0.0178126879	-0.0342687385	-0.0668080073	0.0609937624	-0.0978717196	-0.031153527	0.0555380499	-0.0143407353	0.0104840642	-0.0295018795	-0.0561325313	0.1219726999	0.0480841523	0.0439722262	0.0111469747	-0.0503320372	-0.0406162632	0.0461106098	0.0829002776	-0.0655058457	-0.1105902332	0.0841442043	0.0612551477	0.0967511224	0.0675433175	0.1063388906	0.0542785156	0.0138754414	-0.0055638592	0.0279903945	0.0930723591	-0.0605402457	-0.025596922	-7.9552e-05	0.0746750116	0.0387350165	0.0670242758	-0.1474945949	0.102435236	0.0793180244	0.0714280362	-0.0273363639	-0.0209730193	-0.0317545716	-0.1548402131	-0.1106634114	-0.0714134362	-0.0680104634	0.0462541504	-0.0390677812	0.0981840715	-0.088624984	0.0359765789	-0.0222397185	-0.0642319364	0.1124317758	-0.0150595433	0.0323213233	0.0595657594	0.0710857438	-0.0433072046	-0.0157421604	0.0352780245	-0.0540967245	0.0265933044	0.0601957398	-0.0154198118	0.1250037293	-0.0830177102	0.0095251371	0.0801465568	0.0501789286	-0.0307675526	-0.1118181051	-0.014674344	0.0265697063	-0.0245578633	0.069438618	-0.0237040229	0.1875116765	0.1582153504	0.056448286	0.0288640851	-0.0665634613	-0.0857597522	0.2092258595	-0.0170569989	-0.0617141073	-0.0397649795	-0.0498387442	0.0250540069	0.1011321603	-0.0900124	0.1040885999999999	0.00810223215376	0.0108344366499599	-0.0185127	1.7999999999997185e-06	3.2399999999989865e-12	0.00034272006129	-0.0899516	-0.0616577	0.00809129034256	0.00380167196929	0.00114703	-0.0002829	1.3156778209000002e-06	8.003241e-08	-0.000730478	0.0002973519999999	8.841821190399999e-08	5.33598108484e-07	-0.000403684	0.0	1.6296077185600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3311.516912507869	-1.657788323080695	10966144.26182565	2.748262124142702	5542.288681086166	-31.02590036916172	962.6064937171492	30716963.82449584	3370.7801367459524	-7.381120347046817	11362158.730281062	54.48093757758853	3616.66660277713	3809.613735761799	1.21244	26.435951	0.192246555	0.101843	-0.0086599227	0.0187362455	-0.0145578647	0.0460048624	-0.0297333868	-0.017119705	-0.0005205372	0.0611835661	-0.1312034975	-0.0659679633	-0.0795536151	0.0610219498	-0.0370282877	0.0672771481	-0.1056261515	0.0064479945	0.0167379665	0.0284144821	0.0287914547	-0.0694963786	0.0243914753	-0.0568798409	0.0795807281	0.1065942677	-0.0994892761	-0.0822571097	0.0119905622	0.1141999032	0.0615933549	-0.072367955	0.1136170907	0.0049425952	0.0731856876	0.0379461618	0.0715973142	0.0183499691	0.0334240627	-0.0727224479	-0.0758822161	0.1142581137	-0.0327666374	-0.0963134201	-0.0120268175	-0.1375172635	-0.0305648647	-0.0540675274	-0.0059235701	0.052006576	0.0274217833	-0.0352000813	0.0338488577	-0.0091902172	-0.0577295452	-0.0254328474	0.1374525687	-0.0264649428	-0.0013484988	0.0047635178	0.0742285563	0.0467259895	0.0588636557	-0.0990829018	-0.0024658129	0.04606796	-0.0646292772	-0.0863335793	-0.0180203337	-0.0141081401	0.0402641125	0.082661545	-0.0789062824	0.1236105674	-0.0189487625	0.0793190521	-0.0130046097	0.0015500711	-0.139503713	0.0778568289	0.0007292012	0.0990503314	0.0322264675	0.0389713893	0.040533642	0.0701179555	-0.0532582215	-0.0585504339	-0.0838553406	0.0569578956	-0.0796597711	0.0785822811	0.0780029062	0.0268819616	0.0537599941	0.1402802515	-0.0080746091	-0.1206673289	0.0686621534	0.0871903085	0.053035731	-0.1226413511	-0.0280666509	0.1009726556	-0.00659255	0.08341985	4.34617155025e-05	0.0069588713740225	-0.0184176	9.510000000000074e-05	9.04401000000014e-09	0.00033920798976	-0.126065	-0.0361134	0.015892384225	0.00130417765956	0.0007292569999999	-0.0004177730000001	5.318157720488542e-07	1.745342795290836e-07	-0.000147934	0.0005825439999999	3.39357511936e-07	2.1884468356000003e-08	4.83631e-05	0.0004520471	2.33898944161e-09	2.0434658061841e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3307.579326653351	-3.9375858545181472	10940081.002104634	15.504582361701408	5508.666210579785	-33.62247050638143	1130.470522952489	30345403.419583447	3367.174929818071	-3.605206927881227	11337867.007995332	12.997516992842794	3611.307070725474	3738.914258831837	1.199239	26.148121	0.078477795	0.0396254	-0.0273203047	0.0878636894	-0.0146691474	-0.0762512967	-0.0833415807	0.0041975074	0.0316449408	0.026684724	-0.1069018397	-0.0036158523	0.0598968713	0.0597396154	0.020608168	0.0683456529	-0.1013779366	0.0374280171	0.0061562673	0.0535407385	0.0080621505	-0.0432637958	-0.0102460607	0.0121047973	0.0832063698	0.0032564878	0.0632347454	-0.1310408188	0.0939146251	-0.0094316839	0.0475365292	-0.0986360864	0.2014860335	-0.1485183071	-0.0378229226	0.0391112832	0.0310330317	0.0250197198	0.0086184113	-0.0455069727	-0.0348074839	-0.0915053632	0.1317080158	0.0201460067	-0.0555640303	0.0315987331	0.0963076711	0.0777013836	0.0851404861	0.1084749849	-0.0160450486	0.0791013505	-0.0209953111	-0.0232077982	-0.1214553866	0.120798382	-0.0860049289	0.050258781	0.0153832552	0.0168384778	0.0361873833	0.088920526	0.0399584451	-0.1068687255	-0.0412217969	-0.0041883072	0.0453976828	-0.0175652942	-0.0481677463	0.004086097	-0.0006574113	0.0161696542	0.1057597384	0.025705469	0.0236087374	0.1320755628	-0.0516715141	-0.1011932674	-0.2286748068	0.0703852794	-0.0933556865	0.0615975806	0.0715888925	0.0104123067	0.0443641562	0.0214366676	0.0700051914	0.017887564	0.0883309095	0.0038173203	3.36438e-05	-0.0210856935	0.0283022584	0.0978226604	0.1668535529	-0.0198794347	0.0300586545	-0.0013867693	-0.0614009164	-0.1720534623	0.0517035224	0.1469739898	0.0566646535	0.1007866726	-0.0327167	-0.02612415	0.00107038245889	0.0006824712132225	-0.0184029	1.4699999999999436e-05	2.1608999999998338e-10	0.00033866672841	-0.143187	-0.017122	0.020502516969	0.0002931628839999	0.000914024	0.0001847670000001	8.354398725760001e-07	3.4138844289036966e-08	0.000254323	0.000402257	1.61810694049e-07	6.4680188329e-08	0.000165678	0.0001173148999999	2.7449199684e-08	1.3762785762009998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3307.319485709896	-0.2598409434549467	10938362.180556372	0.0675173158955568	5485.702277214972	-22.963933364812878	527.342235583566	30092929.47424153	3365.8641348921155	-1.3107949259556335	11329041.374553047	1.7181833379110347	3608.065890639576	3767.5419145802985	1.09856	23.952925	0.112083	0.0611423	-0.0584938304	0.0699661932	-0.017298972	0.0276229946	-0.1099261479	0.0037341243	0.0271610864	-0.01385754	-0.1163739528	0.0667816151	0.0523619556	0.0195394426	0.0278084524	0.0351410283	-0.0884067711	0.0214729622	0.0098249853	0.0378026998	-0.0123704155	-0.11154484	0.0481877503	0.0489900343	0.1080677837	-0.0210790623	-0.0033937409	-0.0475964897	0.1795022218	-0.0579592668	0.141567573	0.0018029897	0.0420050645	0.0166350972	-0.0993744486	0.0959480309	-0.0137053898	-0.0601013006	-0.1085252683	0.0580794134	0.166154926	0.056704111	0.0958366261	0.0249945047	0.0502425307	0.1189363601	-0.0288458774	-0.1207103853	-0.0908183707	-0.0110461596	-0.0850681147	0.0796842874	-0.0512959489	-0.0836530046	-0.1454864689	-0.0211230519	-0.0372917718	-0.0151122947	0.0373864969	0.1192895025	-0.0039601175	0.062548126	0.0349465018	-0.1095532549	-0.0124237838	-0.0039468388	-0.0132535963	0.0506009427	-0.0765053034	-0.0720397745	0.0685898517	0.0248306198	0.1274184872	0.0583124695	-0.0107876931	0.083601037	0.0063296958	-0.0499642017	-0.2777355917	-0.0774345926	-0.0035535362	0.0550098234	0.0599464079	0.0391560896	-0.0071406877	0.0555714663	-0.1411640177	0.10720248	-0.0036072581	-0.0984129056	-0.0084118265	-0.0469385606	-0.064983751	0.0033666578	0.0653138896	0.0243918041	-0.0147846837	0.1870243634	0.043190483	-0.1091377915	-0.0283175373	-0.0081722283	0.0235144982	0.1005742601	-0.0813181999999999	-0.0486014999999998	0.0066126496512399	0.0023621058022499	-0.0183602	4.269999999999968e-05	1.823289999999973e-09	0.00033709694404	-0.179152	-0.035965	0.032095439104	0.0012934812249999	0.000771188	-0.000142836	5.947309313440001e-07	2.0402122896000007e-08	0.000441163	0.00018684	3.4909185600000005e-08	1.94624792569e-07	0.000385478	0.0002198	1.4859328848400002e-07	4.8312040000000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3308.9148374208544	1.5953517109583115	10948917.40130388	2.5451470816576127	5483.065562489269	-2.636714725703314	6.952264544740702	30064007.96255576	3362.39645785276	-3.467677039355749	11305709.939780788	12.024784049275052	3601.299605488184	3744.2693891368926	1.098252	23.946199	0.0973645	0.0568231	-0.0570022269	0.0756661129	-0.067887028	0.1050135386	-0.0980362703	0.0310322344	0.0040096984	-0.0358003632	-0.1234887471	-0.0252200537	-0.0498029862	0.0070237531	0.057927858	0.0111454255	-0.1157308811	0.0036356975	0.0023672669	-0.0140723858	0.038882039	-0.0725389359	0.0794923863	0.0021730152	0.1003185733	0.011506589	0.1300979243	-0.0102308658	0.0816597532	-0.1548214453	-0.0134551239	0.0406694695	0.1933906575	-0.0951666171	-0.0138979716	0.0747326427	-0.0243761376	-0.0137617897	-0.0109919116	0.0083964616	-0.0445585021	-0.0853905089	0.0734739564	0.0451037377	0.0227907748	-0.0018211186	0.037929044	-0.0340604565	-0.0229553857	0.0413947705	-0.0486974029	-0.0237782094	-0.0490144986	0.0712331434	-0.0111925612	-0.0560429328	0.0295004284	-0.0369227744	-0.0096143886	-0.1244886252	-0.034417237	0.0593825552	0.0087097242	-0.106002729	-0.0141585366	0.0512786385	-0.0623290701	-0.0328402977	-0.0751147421	-0.0497246938	0.0426514246	-0.0160483312	0.0834490147	0.0023800133	-0.0045199479	0.1047548004	-0.0961316747	-0.1407470334	-0.1553749055	-0.022923841	0.0443986583	0.0109129262	0.0463148821	0.1023451903	0.0420666685	-0.0570124808	0.0516591851	-0.0314678751	-0.0067359548	0.0520826277	0.0253116698	-0.0523861453	-0.1623296153	0.1354960261	-0.0032315722	-0.0069728341	-0.0107443648	-0.101013222	0.0774098093	0.0743204923	0.0131097742	0.0305633449	0.0437744736	0.1003354737	-0.11812	-0.0368018000000001	0.0139523344	0.00135437248324	-0.0255496	-0.0071893999999999	5.168747235999998e-05	0.0006527820601599	-0.140337	0.038815	0.0196944735689999	0.001506604225	0.000543799	-0.000227389	2.95717352401e-07	5.170575732100002e-08	0.000441163	0.0	0.0	1.94624792569e-07	0.000321701	-6.377700000000005e-05	1.0349153340099999e-07	4.067505729000006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
