onset	duration	trial_type	value	sample
0.0	0.002	New Segment/	6	0
0.0	0.002	Comment/actiCAP Data On	2	0
1.962	0.002	Video/V  1	8	981
301.982	0.002	Video/V  1	8	150991
383.984	0.002	Resting_state/R  1	7	191992
683.97	0.002	Resting_state/R  1	7	341985
685.138	0.002	Guided_meditation/G  1	5	342569
985.158	0.002	Guided_meditation/G  1	5	492579
986.158	0.002	First_music/F  1	4	493079
1245.92	0.002	Comment/ControlBox is not connected via USB	1	622960
1245.96	0.002	Comment/actiCAP USB Power On	3	622980
1318.18	0.002	First_music/F  1	4	659090
