filename	acq_time
anat/sub-PC228_ses-02_run-1_T1w.nii.gz	1925-01-01T10:35:03.282500
eeg/sub-PC228_ses-02_task-series_eeg.vhdr	2022-09-12T12:08:29.190716Z
fmap/sub-PC228_ses-02_acq-LRe1_dir-ROW_run-1_epi.nii.gz	1925-01-01T10:49:11.020000
fmap/sub-PC228_ses-02_acq-LRe2_dir-ROW_run-1_epi.nii.gz	1925-01-01T10:49:11.020000
fmap/sub-PC228_ses-02_acq-LRe3_dir-ROW_run-1_epi.nii.gz	1925-01-01T10:49:11.020000
fmap/sub-PC228_ses-02_acq-LRe4_dir-ROW_run-1_epi.nii.gz	1925-01-01T10:49:11.020000
func/sub-PC228_ses-02_task-meditation_run-1_echo-1_bold.nii.gz	1925-01-01T10:49:59.250000
func/sub-PC228_ses-02_task-meditation_run-1_echo-2_bold.nii.gz	1925-01-01T10:49:59.250000
func/sub-PC228_ses-02_task-meditation_run-1_echo-3_bold.nii.gz	1925-01-01T10:49:59.250000
func/sub-PC228_ses-02_task-meditation_run-1_echo-4_bold.nii.gz	1925-01-01T10:49:59.250000
func/sub-PC228_ses-02_task-movie_run-1_echo-1_bold.nii.gz	1925-01-01T11:09:42.297500
func/sub-PC228_ses-02_task-movie_run-1_echo-2_bold.nii.gz	1925-01-01T11:09:42.297500
func/sub-PC228_ses-02_task-movie_run-1_echo-3_bold.nii.gz	1925-01-01T11:09:42.297500
func/sub-PC228_ses-02_task-movie_run-1_echo-4_bold.nii.gz	1925-01-01T11:09:42.297500
func/sub-PC228_ses-02_task-music_run-1_echo-1_bold.nii.gz	1925-01-01T10:57:32.682500
func/sub-PC228_ses-02_task-music_run-1_echo-2_bold.nii.gz	1925-01-01T10:57:32.682500
func/sub-PC228_ses-02_task-music_run-1_echo-3_bold.nii.gz	1925-01-01T10:57:32.682500
func/sub-PC228_ses-02_task-music_run-1_echo-4_bold.nii.gz	1925-01-01T10:57:32.682500
func/sub-PC228_ses-02_task-rest_run-1_echo-1_bold.nii.gz	1925-01-01T10:40:56.035000
func/sub-PC228_ses-02_task-rest_run-1_echo-2_bold.nii.gz	1925-01-01T10:40:56.035000
func/sub-PC228_ses-02_task-rest_run-1_echo-3_bold.nii.gz	1925-01-01T10:40:56.035000
func/sub-PC228_ses-02_task-rest_run-1_echo-4_bold.nii.gz	1925-01-01T10:40:56.035000
