onset	duration	trial_type	value	sample
0.0	0.002	New Segment/	6	0
0.04	0.002	Comment/actiCAP Data On	2	20
2.124	0.002	Video/V  1	8	1062
302.178	0.002	Video/V  1	8	151089
355.396	0.002	Resting_state/R  1	7	177698
655.382	0.002	Resting_state/R  1	7	327691
656.55	0.002	Guided_meditation/G  1	5	328275
700.12	0.002	Comment/ControlBox is not connected via USB	1	350060
700.16	0.002	Comment/actiCAP USB Power On	3	350080
956.562	0.002	Guided_meditation/G  1	5	478281
957.54	0.002	First_music/F  1	4	478770
1289.55	0.002	First_music/F  1	4	644775
